title,vqq_score,need_vip,cast,play_amt,vqq_play_link,img_link
百元之恋,8.8,True,主演：安藤樱 新井浩文 早织,4926万,"<a href=""https://v.qq.com/x/cover/8e7bhjcrl4d2cdl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8e7bhjcrl4d2cdlt1444761878.jpg/220"">"
卷席筒,8.8,True,主演：马二章 董秀娟 海连池 吴自立 郭克训,369万,"<a href=""https://v.qq.com/x/cover/7sr0o6vvphlvy7m.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7sr0o6vvphlvy7mt1463844704.jpg/220"">"
加勒比海盗2：聚魂棺,8.8,True,主演：约翰尼·德普 凯拉·奈特莉 奥兰多·布鲁姆,2955万,"<a href=""https://v.qq.com/x/cover/7qgeyfoqp4ks3dl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7qgeyfoqp4ks3dlt1444754967.jpg/220"">"
玩具总动员2,8.8,True,好朋友一辈子,612万,"<a href=""https://v.qq.com/x/cover/gbc6lxsxjochbrv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gbc6lxsxjochbrvt1444846301.jpg/220"">"
灰姑娘,8.8,True,迪斯尼经典卡通,1016万,"<a href=""https://v.qq.com/x/cover/upahky9ze49u5qy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/upahky9ze49u5qy1531192802/220"">"
集结号,8.8,True,主演：张涵予 王宝强 廖凡 胡军,6269万,"<a href=""https://v.qq.com/x/cover/p38qbw0x0nx3cdz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/p38qbw0x0nx3cdzt1444949069.jpg/220"">"
绝美之城,8.8,False,主演：托尼·瑟维洛 卡洛·维尔多内 萨宾娜·弗瑞丽,163万,"<a href=""https://v.qq.com/x/cover/jclxye5v619xjuh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/jclxye5v619xjuh1555299297/220"">"
僵尸,8.8,True,主演：钱小豪 陈友 惠英红 楼南光 鲍起静 吴耀汉,1亿,"<a href=""https://v.qq.com/x/cover/skl46pqqu1e7bmx.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/skl46pqqu1e7bmx1559133362/220"">"
菲利普斯船长,8.8,True,主演：汤姆·汉克斯 凯瑟琳·基纳 约翰·马加罗 麦克斯·马蒂尼,449万,"<a href=""https://v.qq.com/x/cover/xf0n3dyens7q1g0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/xf0n3dyens7q1g01555396031/220"">"
啪嗒啪嗒,8.8,False,小电影小情怀大梦想,453万,"<a href=""https://v.qq.com/x/cover/fwfadi2sea5jg23.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/fwfadi2sea5jg231555300567/220"">"
杀死比尔,8.8,True,主演：乌玛·瑟曼 大卫·卡拉丁 刘玉玲,2790万,"<a href=""https://v.qq.com/x/cover/kg2bt65pr2p50b0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kg2bt65pr2p50b0t1444899935.jpg/220"">"
火柴人,8.8,True,主演：尼古拉斯·凯奇 山姆·洛克威尔 艾莉森·洛曼,798万,"<a href=""https://v.qq.com/x/cover/p8qh0mdwfneuf7c.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/p8qh0mdwfneuf7ct1444950654.jpg/220"">"
人鬼情未了,8.8,True,主演：帕特里克·斯威兹 黛米·摩尔 托尼·戈德温 乌比·戈德堡,1280万,"<a href=""https://v.qq.com/x/cover/yv9yieapovc8uqe.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/yv9yieapovc8uqet1444948901.jpg/220"">"
超人总动员,8.8,True,超人家族嗨翻天,3366万,"<a href=""https://v.qq.com/x/cover/63lf8zjsymufbul.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/63lf8zjsymufbult1444737235.jpg/220"">"
虎！虎！虎！,8.8,True,主演：马丁·鲍尔萨姆 山村聪 约瑟夫·科顿 三桥达也,525万,"<a href=""https://v.qq.com/x/cover/15tlme1g17x2vpj.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/15tlme1g17x2vpjt1463806907.jpg/220"">"
爱情是狗娘,8.8,True,主演：盖尔·加西亚·贝纳尔 瓦内莎·宝切 埃米利洛·艾切瓦利亚,2243万,"<a href=""https://v.qq.com/x/cover/5hu3wvmsiwraiq8.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5hu3wvmsiwraiq8t1463663073.jpg/220"">"
华尔街,8.8,True,主演：查理·辛 迈克尔·道格拉斯 达丽尔·汉纳 塔马拉·图尼,102万,"<a href=""https://v.qq.com/x/cover/y7byum0x94jtfzb.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/y7byum0x94jtfzb1524654268/220"">"
小鬼当家,8.8,True,主演：麦考利·卡尔金 乔·佩西 丹尼尔·斯特恩 约翰·赫德,1712万,"<a href=""https://v.qq.com/x/cover/jv5argookgzarh0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/jv5argookgzarh0t1463776439.jpg/220"">"
铁甲钢拳,8.8,True,主演：休·杰克曼 达科塔·高尤 伊万杰琳·莉莉 安东尼·麦凯 凯文·杜兰,1905万,"<a href=""https://v.qq.com/x/cover/0oa7e8y22juk60d.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0oa7e8y22juk60d1523525855/220"">"
小飞象,8.8,True,主演：赫尔曼·宾 比利·布莱彻 爱德华·布罗菲 克利夫·爱德华兹,222万,"<a href=""https://v.qq.com/x/cover/lw0ie1x6snm2xu8.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/lw0ie1x6snm2xu8t1474293616.jpg/220"">"
马达加斯加3：欧洲大围捕,8.8,True,狂野城市上演激情马戏,1103万,"<a href=""https://v.qq.com/x/cover/c5o3mhp3ekxgqlm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/c5o3mhp3ekxgqlmt1468292441.jpg/220"">"
神笔马良,8.8,False,天才小画家的神奇力量,250万,"<a href=""https://v.qq.com/x/cover/xjull9471o63kpm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/xjull9471o63kpm1550721046/220"">"
父亲的遗赠,8.8,True,主演：皮埃尔·德隆尚 Nathalie Carter 让-保罗·杜博伊斯 加布里埃尔·阿坎德 凯瑟琳·德·莱恩,11万,"<a href=""https://v.qq.com/x/cover/r2qnjzxseawnl6s.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/r2qnjzxseawnl6s1551327661/220"">"
英国病人,8.8,True,主演：拉尔夫·费因斯 克里斯汀·斯科特·托马斯 朱丽叶·比诺什,255万,"<a href=""https://v.qq.com/x/cover/bivj0zqs680mgf8.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/bivj0zqs680mgf8t1444795455.jpg/220"">"
杰出公民,8.8,True,主演：奥斯卡·马丁内兹 达迪·布列瓦,1160万,"<a href=""https://v.qq.com/x/cover/70po4ezwx0jvvon.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/70po4ezwx0jvvon1479799528/220"">"
热天午后,8.8,True,主演：阿尔·帕西诺 约翰·凯泽尔 克里斯·萨兰登 卡洛·凯恩,51万,"<a href=""https://v.qq.com/x/cover/f6s1oru49pdejy0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/f6s1oru49pdejy0t1463851958.jpg/220"">"
碧玉簪,8.8,True,主演：金采凤 陈少春,148万,"<a href=""https://v.qq.com/x/cover/t2r1j0kn9kkxsny.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/t2r1j0kn9kkxsnyt1444991229.jpg/220"">"
南方公园电影版：南方四贱客,8.8,True,各国粗口传遍小镇,40万,"<a href=""https://v.qq.com/x/cover/hegjvmzm4locorl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hegjvmzm4locorlt1444857298.jpg/220"">"
乌鸦与麻雀,8.8,True,主演：赵丹 上官云珠 孙道临 李天济 吴茵,44万,"<a href=""https://v.qq.com/x/cover/btn9n6h4d1mgoy8.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/btn9n6h4d1mgoy81550735203/220"">"
特瑞萨修女,8.8,True,主演：奥丽维娅·赫西,37万,"<a href=""https://v.qq.com/x/cover/n4mf87dzhfa5fug.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/n4mf87dzhfa5fug1511249812/220"">"
芬妮的旅程,8.8,True,主演：塞西尔·德·弗朗斯 玛龙·莱瓦纳 西西·迪·法兰丝 玛丽那·维拉迪,30万,"<a href=""https://v.qq.com/x/cover/sm9dm3cp9jxny5w.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sm9dm3cp9jxny5w1549939028/220"">"
升官记,8.8,True,主演：朱世慧 万琼 王国光 胡为之,9万,"<a href=""https://v.qq.com/x/cover/w670icsh5t3vi3x.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/w670icsh5t3vi3x1550461587/220"">"
雨月物语,8.8,True,主演：田中绢代 森雅之 小泽荣太郎 水户光子 京町子,139万,"<a href=""https://v.qq.com/x/cover/269wfdt7nko6x89.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/269wfdt7nko6x89t1447254294.jpg/220"">"
童年的收音机,8.8,True,主演：邢仕达 郑伟 王树清,88万,"<a href=""https://v.qq.com/x/cover/6lsn0tf9wl56gl2.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/6lsn0tf9wl56gl21532402074/220"">"
唐人街,8.8,True,主演：杰克·尼科尔森 费·唐纳薇 约翰·休斯顿 戴安·拉德 罗曼·波兰斯基,330万,"<a href=""https://v.qq.com/x/cover/ae02iuovegol7ab.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ae02iuovegol7ab1532421253/220"">"
一级恐惧,8.8,True,主演：理查·基尔 劳拉·琳妮 爱德华·诺顿 约翰·玛哈尼 弗兰西斯·麦克多蒙德,182万,"<a href=""https://v.qq.com/x/cover/730lpjksmlo1qun.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/730lpjksmlo1qun1523427364/220"">"
玩乐时间,8.8,True,主演：雅克·塔蒂 Barbara Dennek France Rumilly France Delahalle,3万,"<a href=""https://v.qq.com/x/cover/t4bcbdpf8vgs3gd.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/t4bcbdpf8vgs3gdt1463670175.jpg/220"">"
蓝白红三部曲之蓝,8.8,True,主演：朱丽叶·比诺什 贝努特·里格恩特 弗罗伦斯·派梅尔,133万,"<a href=""https://v.qq.com/x/cover/6rwjkm3see7yqq2.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/6rwjkm3see7yqq21507541389/220"">"
生命如此美好,8.8,True,主演：达卫德·奥格罗德尼克 Dorota Kolak 阿尔卡迪乌什·雅库比克 Helena Sujecka Mikolaj Roznerski,140万,"<a href=""https://v.qq.com/x/cover/sdk5qzx5i46rkiw.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sdk5qzx5i46rkiw1555466881/220"">"
超时空接触,8.8,True,主演：朱迪·福斯特 马修·麦康纳 大卫·摩斯,338万,"<a href=""https://v.qq.com/x/cover/z5lsh7nb6y2n3pb.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/z5lsh7nb6y2n3pbt1444951929.jpg/220"">"
鲜花,8.8,True,主演：茹扎·达吾列提 法蒂哈·马力克 阿力木江·吐尔斯拜克,26万,"<a href=""https://v.qq.com/x/cover/ooqjgi00h2owtgk.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ooqjgi00h2owtgk1532335150/220"">"
家族之苦2：麻烦老爸,8.8,True,主演：桥爪功 吉行和子 西村雅彦 夏川结衣 妻夫木聪 苍井优,17万,"<a href=""https://v.qq.com/x/cover/1ayfjmh5oxbj2dv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1ayfjmh5oxbj2dv1529979801/220"">"
小城之春,8.8,True,主演：李纬 韦伟 石羽 张鸿眉,18万,"<a href=""https://v.qq.com/x/cover/bse9259yeoqh37a.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/bse9259yeoqh37a1528775270/220"">"
天伦之旅,8.8,True,主演：罗伯特·德尼罗 德鲁·巴里摩尔 凯特·贝金赛尔 山姆·洛克威尔,385万,"<a href=""https://v.qq.com/x/cover/hytxprhj2eb0thy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hytxprhj2eb0thyt1444873625.jpg/220"">"
不可饶恕,8.8,True,主演：克林特·伊斯特伍德 吉恩·哈克曼 摩根·弗里曼 理查德·哈里斯,186万,"<a href=""https://v.qq.com/x/cover/lzao4bmlx0o15zj.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/lzao4bmlx0o15zjt1444916175.jpg/220"">"
虎兄虎弟,8.8,True,主演：盖·皮尔斯 让-克洛德·德雷菲斯 弗莱迪·海默 蒂拉·特奎拉 Maï Anh Le,42万,"<a href=""https://v.qq.com/x/cover/2ddwnobt9tw5ut9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2ddwnobt9tw5ut91524033679/220"">"
费城故事,8.8,True,主演：汤姆·汉克斯 安东尼奥·班德拉斯 萝伯塔·麦斯威尔 丹泽尔·华盛顿,33万,"<a href=""https://v.qq.com/x/cover/phpvqan76mxq78z.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/phpvqan76mxq78zt1444953233.jpg/220"">"
心房客,8.8,False,主演：迈克尔·皮特 伊莎贝尔·于佩尔 瓦莱丽亚·布诺妮-泰特琪 古斯塔弗·德·科文,105万,"<a href=""https://v.qq.com/x/cover/aotn4pzozlxhvr1.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/aotn4pzozlxhvr11491535973/220"">"
解构爱情狂,8.8,True,主演：伍迪·艾伦 黛米·摩尔 托比·马奎尔 卡罗娜·艾伦 朱莉·卡夫娜 朱迪·戴维斯,67万,"<a href=""https://v.qq.com/x/cover/emisq010g11iknd.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/emisq010g11ikndt1475654404.jpg/220"">"
日瓦戈医生,8.8,True,主演：奥马尔·沙里夫 朱莉·克里斯蒂 杰拉丁·卓别林,71万,"<a href=""https://v.qq.com/x/cover/gkqjqcxx2k3rc49.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gkqjqcxx2k3rc491532422072/220"">"
影子大地,8.8,True,主演：安东尼·霍普金斯 德博拉·温格 朱利安·费罗斯 约瑟夫·梅泽罗,29万,"<a href=""https://v.qq.com/x/cover/4gsdhwgltf14dep.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4gsdhwgltf14dept1450314030.jpg/220"">"
柳毅传书,8.8,True,主演：竺水招 筱水招 张玉琴,40万,"<a href=""https://v.qq.com/x/cover/rmeu83bbkedm5gk.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/rmeu83bbkedm5gkt1447689690.jpg/220"">"
K星异客,8.8,True,主演：凯文·史派西 杰夫·布里吉斯 玛丽·麦克马考 阿尔弗瑞·伍达德 大卫·帕特里克·凯利,239万,"<a href=""https://v.qq.com/x/cover/2jornua5kbyyr48.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2jornua5kbyyr481550712550/220"">"
抓壮丁,8.8,True,主演：吴雪 陈戈 尹文媛,171万,"<a href=""https://v.qq.com/x/cover/j1ffsk6fuz93g38.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/j1ffsk6fuz93g381550561164/220"">"
我这一辈子,8.8,True,主演：石挥 魏鹤龄 崔超明 沈扬,46万,"<a href=""https://v.qq.com/x/cover/884r21chbu2d6hc.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/884r21chbu2d6hc1550734206/220"">"
蜜糖的秘密,8.8,True,主演：达蒙·加梅乌 休·杰克曼 斯蒂芬·弗雷,29万,"<a href=""https://v.qq.com/x/cover/yxmn5h9ya3rl2e9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/yxmn5h9ya3rl2e91549089197/220"">"
天堂陌影,8.8,True,主演：约翰·劳瑞 Eszter Balint Richard Edson Cecillia Stark,34万,"<a href=""https://v.qq.com/x/cover/ic2maedk3yymki4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ic2maedk3yymki41523423253/220"">"
热泪伤痕,8.8,True,主演：凯西·贝茨 詹妮弗·杰森·李,26万,"<a href=""https://v.qq.com/x/cover/d442xan7gmvu0l2.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/d442xan7gmvu0l2t1463743923.jpg/220"">"
公民凯恩,8.8,True,主演：奥逊·威尔斯 阿格妮丝·摩尔海德 多萝西·康明戈尔,391万,"<a href=""https://v.qq.com/x/cover/yvkwvpan2ieae4k.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/yvkwvpan2ieae4kt1444948991.jpg/220"">"
小鹿斑比,8.8,True,童话通常都是完满的结局,98万,"<a href=""https://v.qq.com/x/cover/46n4pbwpq42kd73.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/46n4pbwpq42kd731548986084/220"">"
战舰波将金号,8.8,True,主演：亚历山大·安东诺夫 格里高力·阿莱克桑,66万,"<a href=""https://v.qq.com/x/cover/0jwvqgjr4gycgoy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0jwvqgjr4gycgoy1534231595/220"">"
亚当斯一家,8.8,True,主演：安杰丽卡·休斯顿 劳尔·朱力亚 克里斯托弗·洛伊德 克里斯蒂娜·里奇,11万,"<a href=""https://v.qq.com/x/cover/ctwpourb54s1iu1.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ctwpourb54s1iu11538985748/220"">"
流浪汉,8.8,True,主演：查理·卓别林 艾德娜·珀薇安丝 Ernest Van Pelt Paddy McGuire,29万,"<a href=""https://v.qq.com/x/cover/xzfzil871pqtkjr.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/xzfzil871pqtkjrt1463761941.jpg/220"">"
暖暖内含光,8.8,True,主演：金·凯瑞 凯特·温斯莱特 克尔斯滕·邓斯特 伊利亚·伍德 马克·鲁法洛 汤姆·威尔金森 大卫·克罗斯,415万,"<a href=""https://v.qq.com/x/cover/a9vw29vsm00dgr4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/a9vw29vsm00dgr41548926912/220"">"
秦香莲,8.8,True,主演：席宝昆 李再雯 魏荣元 陈少肪,122万,"<a href=""https://v.qq.com/x/cover/jsbdj78znvt9nyz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/jsbdj78znvt9nyz1548924295/220"">"
小蝙蝠侠出击,8.8,True,主演：Miles Scott Mike Jutan Phillip Watt,95万,"<a href=""https://v.qq.com/x/cover/f4yjkpf3znuitab.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/f4yjkpf3znuitab1556086119/220"">"
为你取名的那一天,8.8,True,主演：小林聪美 上川隆也 青山美乡,405万,"<a href=""https://v.qq.com/x/cover/00y94qb0q89dkvm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/00y94qb0q89dkvm1550022272/220"">"
红胡子,8.8,True,主演：三船敏郎 加山雄三 山崎努 团令子,36万,"<a href=""https://v.qq.com/x/cover/qeh9jm1nmkuj9yg.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/qeh9jm1nmkuj9yg1523602562/220"">"
换子疑云,8.8,True,主演：安吉丽娜·朱莉 盖特林·格里菲斯 约翰·马尔科维奇 杰弗里·多诺万 迈克尔·凯利,369万,"<a href=""https://v.qq.com/x/cover/r4jenq2mpae5ud4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/r4jenq2mpae5ud41523688707/220"">"
坏孩子的天空,8.8,False,主演：金子贤 安藤政信,601万,"<a href=""https://v.qq.com/x/cover/b9g3xmo3u4kz22r.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/b9g3xmo3u4kz22rt1444792560.jpg/220"">"
花木兰,8.8,True,主演：常香玉 汤兰香 赵仪庭 马天德,148万,"<a href=""https://v.qq.com/x/cover/h6a8w4kdxdihrzp.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/h6a8w4kdxdihrzp1550722549/220"">"
到北极去,8.8,True,主演：梅丽尔·斯特里普,152万,"<a href=""https://v.qq.com/x/cover/alllcpu2u6df9lw.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/alllcpu2u6df9lw1554965625/220"">"
猜火车,8.8,True,主演：尤恩·麦克格雷格 凯文·麦克基德 凯莉·麦克唐纳 约翰尼·李·米勒 艾文·布莱纳 罗伯特·卡莱尔 彼得·穆兰 詹姆斯·卡沙莫,145万,"<a href=""https://v.qq.com/x/cover/0acsv42yu5qvrz2.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0acsv42yu5qvrz21525686385/220"">"
午夜狂奔,8.8,True,主演：罗伯特·德尼罗 查尔斯·格罗丁 亚非特·科托 乔·潘托里亚诺 马丁·布莱斯特,54万,"<a href=""https://v.qq.com/x/cover/l7oecwiru33xl5t.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/l7oecwiru33xl5tt1464852678.jpg/220"">"
舞台春秋,8.8,True,主演：查理·卓别林 巴斯特·基顿 克莱尔·布鲁姆 尼格尔·布鲁斯,13万,"<a href=""https://v.qq.com/x/cover/sp6afr650i9xu3a.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sp6afr650i9xu3a1548927137/220"">"
日落大道,8.8,True,主演：威廉·霍尔登 葛洛丽亚·斯旺森 埃里克·冯·施特罗海姆 南希·奥尔森 安娜·Q 尼尔松,29万,"<a href=""https://v.qq.com/x/cover/k0h7e4k9podglqm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/k0h7e4k9podglqmt1463904124.jpg/220"">"
桂河大桥,8.8,True,主演：威廉·霍尔登 亚利克·基尼斯 杰克·霍金斯 早川雪洲,185万,"<a href=""https://v.qq.com/x/cover/xo49f7fxbwc337y.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/xo49f7fxbwc337yt1464678057.jpg/220"">"
土拨鼠之日,8.8,True,主演：比尔·默瑞 安迪·麦克道威尔 克里斯·艾略特 斯蒂芬·托布罗斯基,230万,"<a href=""https://v.qq.com/x/cover/3w9h5vqmg0rpzo7.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3w9h5vqmg0rpzo7t1445501979.jpg/220"">"
党同伐异,8.8,True,主演：丽莲·吉许 梅·马什 罗伯特·哈伦 F·A·特纳,1万,"<a href=""https://v.qq.com/x/cover/4rak63k2kv24s03.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4rak63k2kv24s03t1463742141.jpg/220"">"
日出,8.8,True,主演：乔治·奥布莱恩 珍妮·盖诺 玛格丽特·利文斯顿 波蒂尔·罗辛,2万,"<a href=""https://v.qq.com/x/cover/wja8xzlmet7atbz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/wja8xzlmet7atbz1550808647/220"">"
蜘蛛巢城,8.8,True,主演：三船敏郎 山田五十铃 志村乔 千秋实,114万,"<a href=""https://v.qq.com/x/cover/va90mi41hh6zpot.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/va90mi41hh6zpot1531107889/220"">"
再见孩子们,8.8,True,主演：加斯帕·曼尼斯 弗朗西斯·贝尔兰德 伊莲娜·雅各布,119万,"<a href=""https://v.qq.com/x/cover/vwe4jsesi4s3wce.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/vwe4jsesi4s3wcet1444918156.jpg/220"">"
后窗,8.8,True,主演：詹姆斯·斯图尔特 格蕾丝·凯利 温戴尔·柯瑞 瑟尔玛·瑞特,380万,"<a href=""https://v.qq.com/x/cover/5vkml7bnj86gxk9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5vkml7bnj86gxk91523524809/220"">"
钢琴家,8.8,True,主演：艾德里安·布洛迪 托马斯·克莱舒曼 艾米莉娅·福克斯 米哈乌·热布罗夫斯基,3万,"<a href=""https://v.qq.com/x/cover/g6n8noz3gmbiz4o.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/g6n8noz3gmbiz4ot1464760865.jpg/220"">"
多此一女,8.8,True,主演：黄达亮 牛彝 倪媛媛 黄民胜,205万,"<a href=""https://v.qq.com/x/cover/s2c3bwd9sfbyt2x.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/s2c3bwd9sfbyt2x1550197851/220"">"
